Open,High,Low,Close,Volume
89.650002,90.288498,88.667999,89.188004,97318000
89.206497,89.375,87.283997,88.285004,86496000
88.5,88.8965,87.6735,88.670998,60860000
89.329002,89.642998,88.831497,89.037498,66416000
90.005501,90.783501,89.936501,90.709503,84776000
90.551003,91,90.255997,90.698997,68962000
91.335999,91.5,90.481003,91.035004,78522000
91.032501,91.4375,90.209999,90.943001,72478000
91.449997,91.929001,91.259499,91.863998,72810000
91.661499,92.510002,91.255501,92.492996,75056000
92.274498,92.654503,91.588997,91.792,74288000
92.050003,92.400002,91.440498,92.366501,59280000
92.434998,92.497498,92.015503,92.203499,53096000
92.419998,92.574997,92.065002,92.153,62288000
92.099998,92.342499,90.945,92.2435,74488000
92.567497,93.488503,92.400002,93.152,60892000
93.649498,93.823502,93.022003,93.240997,57870000
93.439499,93.541,92.973999,93.084503,54998000
92.769997,94.420998,92.281998,94.365501,67476000
94.559998,96.462997,94.478996,96.188499,92808000
96.25,96.484497,94.907997,95.087502,73516000
95.849998,96.122498,95.015503,95.112503,121982000
96.449997,97.550003,94.900002,97.531502,168652000
97.449997,97.817001,96.704498,96.921501,80426000
96.504997,96.7855,95.347504,96.325996,70120000
96.654503,97.181999,95.527496,95.575996,62340000
95.666496,96.077499,94.093498,95.041,79258000
97.449997,98.220001,96.800003,98.123001,127632000
95.899002,97.949997,95.525002,97.527496,108356000
96.999496,97.455002,95.168999,96.050003,118042000
95.943497,96.768501,95.5,95.888496,81572000
95,95.470001,93.800003,94.9935,106166000
94.900002,95.189499,92.800003,94.499001,114360000
91.828003,92.327003,90.900002,91.134003,115668000
91.974998,92.622002,90.787498,92.005997,92582000
91.397499,93.721497,91.150002,93.557503,93852000
94.296997,95.875504,94.114502,95.378502,94156000
94.652496,95.526497,93.366501,93.449997,94732000
92.634499,93.389,91.777,92.948502,75964000
93.739502,93.949997,92.300003,92.875999,80102000
92.588997,93.574501,92.550003,92.984001,58732000
91.829498,92.199997,90.209999,90.774002,88486000
91.794502,92.087997,90.892502,91.164001,67394000
91.637497,92.463501,91.3675,91.821503,64000000
91.155998,91.5,90.376503,90.959503,85580000
91.274498,91.473503,90.391502,90.816002,62938000
89.500504,89.779503,88.635002,88.753502,92376000
88.000504,88.314499,83.599998,84.634499,181974000
84.961998,86.541,84.044502,86.477997,113582000
87.480003,87.599998,85.762497,86.925003,84796000
86.885498,88,86.306503,87.718002,73786000
88.184998,90.3125,87.974503,90.2015,96164000
91.099998,94.2435,90.900002,93.031502,107420000
94.162498,94.684998,92.900002,93.184998,80854000
92.698997,93.25,92.219002,92.765999,53566000
93.335999,94.154503,93.111,93.514999,55916000
93.199997,93.800003,92.949997,93.483498,57024000
93.824997,94.7845,93.772499,94.301498,52686000
95.067497,96.083504,94.989502,95.068497,77914000
95.391998,95.978996,94.623497,95.439499,57906000
96.666496,96.760002,95.290001,95.9095,64344000
95.805,96.297501,95.378998,95.565002,78672000
95.633003,95.843002,95.065002,95.695,45660000
95.592003,95.819504,93.621002,93.913498,60246000
94.624001,95.190002,94.365997,94.891502,48838000
95.099998,95.561996,94.902,95.213997,42834000
95.455002,95.647003,94.199997,94.681503,60748000
96.149002,96.490997,95.733002,96.109497,63842000
95.969002,96.739502,95.331497,96.7155,52918000
96.794502,97.079498,96.525002,96.949997,33806000
96.43,97.294998,96.264999,97.1455,52568000
96.706001,97.800003,96.412498,97.615997,57668000
97.389999,99.500504,97.174004,99.415001,86914000
99.8255,101.247002,99.769997,100.870499,98638000
101.280998,101.790001,99.764999,100.053497,86356000
100.413498,100.849998,100.193497,100.550003,50186000
101.07,101.144997,100.077499,101.0495,59626000
100.528999,101.316002,100.060997,100.495003,52364000
100.352501,100.599998,99.601501,99.601501,51176000
99.000504,99.375,97.577499,98.894997,69738000
99.560501,99.800003,98.111504,98.225998,63712000
98.556999,99.449997,97.913002,99.281502,58000000
99.7995,99.889503,98.656502,99.724503,54070000
98.464996,100.065002,98.293503,100.040497,52626000
100.050003,100.059998,98.636002,98.691002,82730000
97.099998,97.544998,96.225502,97.152496,98542000
96.5,96.611504,94.527,95.622498,89864000
94.556,95.494499,94.174004,94.926498,58218000
94.905502,94.977501,92.472,93.338997,89414000
93.585999,94.896004,92.2005,92.765999,94266000
92.253502,92.318001,90.401001,91.162003,99124000
88.511002,89.433502,87.439003,88.2565,121164000
89.611504,89.688499,87.669998,89.391502,101406000
88.699501,89.946503,87.849998,89.669998,90538000
90.300003,91.712997,89.905502,91.644501,74024000
91.447502,91.554497,90.111,90.378998,57596000
89.7995,90.049004,88.849998,89.246002,58110000
89.150002,91.586998,89,91.217003,79880000
89.650497,89.782501,87.861,88.148003,97872000
89.099503,89.400002,88.098,88.806,75182000
89.644501,90.1455,89.227501,89.628502,60360000
90.903999,91.300003,90.630501,90.806,56326000
90.724998,90.841003,89.994003,90.069,38590000
90.969498,91.478996,90.75,91.177002,40636000
91.400002,91.470497,90.004997,90.233002,53070000
89.651497,90.245003,87.261497,87.481003,105416000
88.345497,88.5,87.175499,88.443497,61600000
88.786499,88.970001,87.334,88.091499,60394000
87.75,88.392998,87.202499,88.212502,48394000
89.150002,89.927498,88.862503,89.32,60302000
89.874496,89.987,88.2285,88.814499,61174000
88.5,90.040001,88.400002,89.491997,70860000
90.25,90.3815,89.811501,90.030998,46482000
91.097504,92.099998,90.778999,92.036003,66216000
91.911003,92.032501,91.32,91.675499,49938000
92.050003,92.5,91.230499,91.567497,59990000
91.137497,91.290497,90.266998,91.027496,52278000
90.607002,91.670998,90.454002,91.149498,48656000
91.8815,92.682999,91.713997,92.177498,56470000
92.100502,92.306,91.758499,91.967003,39426000
91.200996,91.2845,90.010002,90.391998,73510000
90.353996,91.199501,90.205002,91.127502,39648000
90.851997,91.102997,89.775002,90.873001,50112000
91.051003,91.628502,90.894997,91.074997,40630000
91.085503,91.531502,89.045998,89.708,106838000
88.849998,89.635002,88.365997,89.264999,58446000
89.530502,89.7855,86.777496,87.080498,92320000
87.367996,88.650002,86.150002,88.416496,69864000
88.139503,88.168503,86.574997,86.991997,70736000
87.400002,87.456001,85.691002,86.272499,78144000
86.349503,86.873001,85.460999,86.795502,52894000
87.300003,87.779999,86.420502,86.782501,61690000
86.387001,86.444504,85.25,85.661499,66022000
85.650002,86.25,84.252998,86.221001,69364000
86.301003,87.028999,85.961502,86.982498,49438000
86.581497,87.391502,86.184998,86.633003,43094000
86.124496,86.349998,85.25,85.275497,50840000
85.980499,86.497498,85.718002,86.099503,40870000
86.262001,86.914497,85.6875,86.013,51504000
87.146004,87.272499,86.492996,86.596001,65100000
86.445503,87.094498,86.099998,86.821503,38204000
87.107002,88.822502,87.030998,88.369003,62234000
88.666496,89.311996,88.526001,88.871498,55268000
89.824501,89.942497,89.100998,89.374001,52948000
89.389999,89.698997,87.459999,87.875504,67250000
88.483002,89.293999,88.25,89.282997,42608000
